CustomerKey,GeographyKey,First Name,Last Name,Gender,DateFirstPurchse,Customer City
11459,13,Tasha,Deng,Female,2021-07-27,Port Macquarie
11460,33,Melvin,Chande,Male,2021-07-21,Cranbourne
11461,6,Victor,Jimenez,Male,2021-07-31,Lavender Bay
11462,8,Laura,Lin,Female,2021-07-16,Matraville
11463,28,Alisha,Beck,Female,2023-03-05,Cloverdale
11464,38,Alejandro,Huang,Male,2021-07-22,South Melbourne
11465,23,Louis,Luo,Male,2021-07-14,Gold Coast
11466,6,Grant,Tang,Male,2023-05-22,Lavender Bay
11467,17,Arturo,Zheng,Male,2023-07-31,St. Leonards
11468,278,Jaclyn,Andersen,Female,2021-08-08,York
11469,278,Edwin,Raji,Male,2023-08-09,York
11470,177,Jay,Suarez,Male,2022-01-22,Stuttgart
11471,207,Latasha,Suarez,Female,2023-05-17,Chatou
11472,24,Kenneth,Kumar,Male,2021-07-26,Hawthorne
11473,221,Grace,Henderson,Female,2023-06-02,Drancy
11474,265,Melvin,Xu,Male,2023-09-26,Peterborough
11475,251,Cesar,Subram,Male,2023-04-23,London
11476,241,Erika,Navarro,Female,2023-11-01,Kirkby
11477,127,Tristan,Hughes,Male,2023-09-25,Darmstadt
11478,218,Billy,Hernandez,Male,2023-04-19,Sèvres
11479,182,Darryl,Wu,Male,2022-12-05,Saint Ouen
11480,224,Colleen,Ma,Female,2022-12-25,Tremblay-en-France
11481,156,Erica,Hu,Female,2022-01-27,Braunschweig
11482,272,Adrienne,Torres,Female,2021-09-08,Warrington
11483,199,Calvin,Chande,Male,2022-12-22,Paris
11484,171,Erick,Sai,Male,2022-01-02,Neunkirchen
11485,237,Donald,Chandra,Male,2021-09-14,Esher-Molesey
11486,117,Ariana,Rogers,Female,2023-11-24,Erlangen
11487,186,Morgan,Jones,Female,2023-12-15,Dunkerque
11488,256,Jermaine,Lopez,Male,2021-10-28,London
11489,262,Deborah,Goel,Female,2021-10-28,Oxford
11490,217,Danny,Rubio,Male,2023-04-04,Paris La Defense
11491,255,Andre,Perez,Male,2021-11-07,London
11492,115,Terrence,Chander,Male,2022-02-11,Eilenburg
11493,255,Dawn,Wu,Female,2021-11-14,London
11494,267,Jimmy,Gutierrez,Male,2021-12-23,Runcorn
11495,154,Francis,Jimenez,Male,2023-10-26,Bonn
11496,272,Gary,Ortega,Male,2021-11-30,Warrington
11497,261,Katrina,Nath,Female,2023-11-04,Newcastle upon Tyne
11498,49,Arturo,Sun,Male,2023-02-28,Cliffside
11499,311,Pedro,Vance,Male,2023-04-06,Concord
11500,52,Sarah,Simmons,Female,2023-01-31,Langley
11501,49,Brandy,Chandra,Female,2023-03-27,Cliffside
11502,63,Jared,Peterson,Male,2023-01-30,Shawnee
11503,312,Dennis,Wu,Male,2023-05-26,Coronado
11504,315,Jordan,Baker,Female,2023-05-01,Downey
11505,43,Jasmine,Powell,Female,2023-02-22,Burnaby
11506,60,Nicholas,Brown,Male,2023-03-08,Port Hammond
11507,69,Isabella,Russell,Female,2023-02-17,Victoria
11508,626,Elizabeth,Wilson,Female,2023-05-02,Lynnwood
11509,347,Roger,Harui,Female,2023-07-29,Novato
11510,54,Seth,Roberts,Male,2023-03-12,N. Vancouver
11511,543,Caleb,Perry,Male,2023-03-13,Lebanon
11512,59,Natalie,Campbell,Female,2023-12-28,Oak Bay
11513,62,Alyssa,Howard,Female,2023-06-08,Royal Oak
11514,642,Dalton,Diaz,Male,2023-06-24,Tacoma
11515,301,Shannon,Huang,Female,2021-08-31,Burbank
11516,310,Mya,Gonzales,Female,2021-09-15,Colma
11517,355,Katherine,Bryant,Female,2023-06-26,Redwood City
11518,545,Edward,Washington,Male,2023-10-27,Milwaukie
11519,49,Jerome,Navarro,Male,2023-03-13,Cliffside
11520,60,Jada,Morgan,Female,2023-02-22,Port Hammond
11521,644,Ariana,Peterson,Female,2023-03-05,Walla Walla
11522,546,Christian,Hughes,Male,2021-09-03,Oregon City
11523,54,Lucas,Taylor,Male,2023-02-15,N. Vancouver
11524,374,Alyssa,Jackson,Female,2023-08-28,Torrance
11525,543,Ariana,Cook,Female,2021-09-06,Lebanon
11526,70,Katherine,Diaz,Female,2023-02-03,Westminster
11527,361,Jenna,Green,Female,2023-02-07,San Gabriel
11528,325,Joan,Washington,Female,2021-09-12,Glendale
11529,547,Austin,Bryant,Male,2021-09-24,Portland
11530,54,Andrew,Martinez,Male,2023-01-28,N. Vancouver
11531,300,Nina,Yuan,Female,2021-08-30,Beverly Hills
11532,634,Lauren,Miller,Female,2023-04-05,Redmond
11533,280,Ebony,Gill,Female,2023-05-14,Birmingham
11534,337,Cameron,Lewis,Male,2021-09-18,Long Beach
11535,543,Devin,Nelson,Male,2021-09-02,Lebanon
11536,322,Logan,Chow,Male,2021-09-24,Fremont
11537,310,Dakota,Ross,Male,2021-09-21,Colma
11538,352,Nicole,Taylor,Female,2021-09-16,Palo Alto
11539,311,Justin,Washington,Male,2021-09-23,Concord
11540,312,Alberto,Navarro,Male,2021-09-13,Coronado
11541,547,Aidan,Ross,Male,2021-09-12,Portland
11542,278,Alejandro,Tang,Male,2023-05-11,York
11543,201,Sheena,Chande,Female,2023-12-21,Paris
11544,127,Joel,Garcia,Male,2023-08-28,Darmstadt
11545,200,Reginald,Dominguez,Male,2023-07-13,Paris
11546,189,Christine,Chande,Female,2022-12-02,Roubaix
11547,201,Cindy,Sai,Female,2022-12-25,Paris
11548,230,Raymond,Sanchez,Male,2021-12-02,Berkshire
11549,257,Crystal,Liang,Female,2021-12-21,London
11550,263,Deb,Torres,Female,2022-01-20,Oxford
11551,215,Shannon,Alvarez,Male,2023-03-01,Colombes
11552,135,Eddie,Rubio,Male,2024-01-06,Salzgitter
11553,266,Sharon,Luo,Female,2023-08-22,Reading
11554,224,Sydney,Simmons,Female,2023-05-08,Tremblay-en-France
11555,237,Alexandria,Henderson,Female,2023-05-08,Esher-Molesey
11556,271,Lucas,Evans,Male,2023-12-21,Warrington
11557,278,Felicia,Ramos,Female,2023-08-08,York
11558,276,Ivan,Malhotra,Male,2023-11-30,Woolston
11559,161,Frederick,Subram,Male,2023-11-29,Solingen
11560,248,Whitney,Srini,Female,2023-12-03,London
11561,159,Briana,Dominguez,Female,2022-02-19,München
11562,158,Jarrod,Gonzalez,Male,2023-06-26,Leipzig
11563,247,Cesar,Srini,Male,2023-07-05,London
11564,146,Jorge,Liang,Male,2022-02-16,Frankfurt am Main
11565,229,Erik,Diaz,Male,2023-09-08,Berks
11566,226,April,Shan,Female,2023-01-28,Cergy
11567,165,Carla,Perez,Female,2023-03-15,Berlin
11568,236,Alexia,Foster,Female,2022-01-10,Cheltenham
11569,274,Troy,Malhotra,Male,2023-11-20,West Sussex
11570,124,Kristin,Andersen,Female,2022-03-25,Berlin
11571,183,Joel,Sai,Male,2022-12-12,Orleans
11572,186,Billy,Moreno,Male,2022-12-09,Dunkerque
11573,276,Meagan,Subram,Female,2023-07-27,Woolston
11574,274,Karla,Luo,Female,2023-03-15,West Sussex
11575,243,Jackson,Campbell,Male,2022-01-20,Leeds
11576,185,Micah,Zhu,Male,2022-12-15,Croix
11577,194,Janet,Serrano,Female,2022-12-21,Paris
11578,222,Trisha,Huang,Female,2022-11-29,Pantin
11579,272,Clayton,Beck,Male,2023-07-31,Warrington
11580,230,Melvin,Raje,Male,2023-04-16,Berkshire
11581,193,Cindy,Jordan,Female,2023-02-11,Paris
11582,222,Claudia,Ma,Female,2022-12-07,Pantin
11583,207,Karla,Xu,Female,2022-12-21,Chatou
11584,171,Devin,Carter,Male,2023-09-16,Neunkirchen
11585,231,Kari,Perez,Female,2024-01-10,Billericay
11586,278,Alberto,Romero,Male,2023-10-28,York
11587,184,Kevin,Bryant,Male,2022-11-29,Metz
11588,223,Candace,Mehta,Female,2022-11-29,Saint-Denis
11589,257,Ebony,Malhotra,Female,2023-06-04,London
11590,221,Erika,Diaz,Female,2022-12-01,Drancy
11591,209,Stacey,Lu,Female,2021-01-11,Versailles
11592,198,Darrell,Raji,Male,2021-01-11,Paris
11593,183,Armando,Moreno,Male,2021-01-21,Orleans
11594,213,Corey,Goel,Male,2023-08-17,Verrieres Le Buisson
11595,117,Sebastian,Howard,Male,2023-12-30,Erlangen
11596,267,Roger,Raje,Male,2023-10-01,Runcorn
11597,225,Janelle,Chandra,Female,2024-01-05,Orly
11598,174,Meredith,Ruiz,Female,2022-03-11,Saarbrücken
11599,211,Melody,Diaz,Female,2021-01-18,Les Ulis
11600,218,Linda,Rubio,Female,2023-05-06,Sèvres
11601,209,Ivan,Raman,Male,2021-01-19,Versailles
11602,135,Larry,Gill,Male,2023-07-10,Salzgitter
11603,244,Geoffrey,Gonzalez,Male,2022-01-18,London
11604,275,Edgar,Sanchez,Male,2022-01-03,Wokingham
11605,176,Heidi,Subram,Female,2022-03-08,Stuttgart
11606,212,Melody,Ramos,Female,2021-01-08,Morangis
11607,202,Clinton,Moreno,Male,2021-01-19,Paris
11608,217,Cesar,Madan,Male,2023-12-13,Paris La Defense
11609,277,Eugene,Ye,Male,2022-01-28,York
11610,269,Blake,Collins,Male,2022-01-10,Stoke-on-Trent
11611,183,Ernest,Lin,Male,2021-01-23,Orleans
11612,230,Keith,Andersen,Male,2022-02-02,Berkshire
11613,158,Meredith,Prasad,Female,2022-05-13,Leipzig
11614,172,Katrina,Sharma,Female,2022-05-10,Offenbach
11615,242,Dwayne,Navarro,Male,2022-02-22,Lancaster
11616,260,Casey,Nath,Female,2022-02-03,Milton Keynes
11617,326,Sean,Brooks,Male,2021-09-10,Grossmont
11618,49,Brian,Ramirez,Male,2023-02-09,Cliffside
11619,69,Sierra,Young,Female,2023-02-08,Victoria
11620,609,Megan,Rodriguez,Female,2023-02-08,Bellingham
11621,611,Leah,She,Female,2023-08-01,Bremerton
11622,623,Gabriel,Allen,Male,2023-04-08,Kirkland
11623,322,Angela,Perry,Female,2021-09-07,Fremont
11624,339,Ryan,Smith,Male,2021-09-21,Mill Valley
11625,352,Zachary,Moore,Male,2021-09-24,Palo Alto
11626,360,Destiny,Rogers,Female,2021-09-01,San Francisco
11627,372,Dalton,Gray,Male,2023-08-27,Spring Valley
11628,298,Mariah,Wood,Female,2021-09-12,Bellflower
11629,345,Isaiah,Wright,Male,2021-09-25,Newport Beach
11630,637,Haley,Powell,Female,2021-09-21,Seattle
11631,52,Antonio,Bennett,Male,2023-02-07,Langley
11632,51,Alexandra,Jenkins,Female,2023-01-30,Langford
11633,612,Thomas,Anderson,Male,2023-11-13,Burien
11634,633,Samuel,Collins,Male,2023-03-11,Puyallup
11635,300,Darrell,Chande,Male,2023-02-08,Beverly Hills
11636,314,Kimberly,Cox,Female,2023-09-11,Daly City
11637,338,Morgan,Hernandez,Female,2023-02-08,Los Angeles
11638,339,Antonio,Powell,Male,2023-10-19,Mill Valley
11639,339,Angelica,Perry,Female,2023-11-09,Mill Valley
11640,51,Chloe,Wilson,Female,2023-03-15,Langford
11641,49,James,Chen,Male,2023-01-30,Cliffside
11642,59,Morgan,Hughes,Female,2023-02-09,Oak Bay
11643,612,Naomi,Munoz,Female,2023-04-21,Burien
11644,634,Charles,Torres,Male,2023-05-17,Redmond
11645,548,Gabriella,Turner,Female,2023-11-10,Salem
11646,612,Anna,Foster,Female,2023-07-15,Burien
11647,49,Randy,Wu,Male,2023-02-15,Cliffside
11648,307,Kevin,Scott,Male,2023-08-28,Chula Vista
11649,345,Ian,White,Male,2023-04-05,Newport Beach
11650,325,Caleb,Hayes,Male,2023-02-15,Glendale
11651,49,Patricia,Garcia,Female,2023-03-04,Cliffside
11652,68,Samuel,Russell,Male,2023-06-26,Vancouver
11653,543,Sydney,Peterson,Female,2023-04-16,Lebanon
11654,298,Ariana,Sanchez,Female,2021-10-18,Bellflower
11655,311,Tamara,Sharma,Female,2023-09-29,Concord
11656,329,Katelyn,Perez,Female,2023-09-11,Imperial Beach
11657,347,Megan,Cox,Female,2023-05-25,Novato
11658,348,Robert,Mitchell,Male,2023-04-23,Oakland
11659,66,Miguel,Adams,Male,2023-05-09,Sooke
11660,60,Miranda,Gonzales,Female,2023-05-08,Port Hammond
11661,49,Jeremiah,James,Male,2023-04-06,Cliffside
11662,545,Ethan,Kumar,Male,2023-05-06,Milwaukie
11663,644,Seth,Williams,Male,2021-10-28,Walla Walla
11664,302,Alyssa,Morgan,Female,2021-10-27,Burlingame
11665,307,Janet,Dominguez,Female,2021-10-13,Chula Vista
11666,374,Angel,Baker,Male,2021-10-17,Torrance
11667,644,Blake,Moore,Male,2023-07-04,Walla Walla
11668,300,Jada,Collins,Female,2023-12-16,Beverly Hills
11669,642,Isabella,Simmons,Female,2023-08-18,Tacoma
11670,326,Jacqueline,Perry,Female,2023-04-13,Grossmont
11671,316,Jessica,Brown,Female,2021-10-21,El Cajon
11672,300,Chad,Jai,Male,2023-07-25,Beverly Hills
11673,612,Susan,Ye,Female,2023-01-30,Burien
11674,385,Morgan,Rogers,Female,2023-05-30,Woodland Hills
11675,616,Devin,Martinez,Male,2021-10-25,Everett
11676,475,Alan,Hu,Male,2023-08-20,Branch
11677,50,Charles,Walker,Male,2023-04-05,Haney
11678,654,Johnny,Chavez,Male,2021-10-10,Cheyenne
11679,633,Dalton,Richardson,Male,2023-10-13,Puyallup
11680,634,Kaylee,Nelson,Female,2023-09-01,Redmond
11681,641,Abigail,Jones,Female,2023-03-07,Spokane
11682,642,Kaitlyn,Hall,Female,2023-09-05,Tacoma
11683,316,Greg,Taylor,Male,2021-10-05,El Cajon
11684,634,Devin,Parker,Male,2023-07-01,Redmond
11685,545,Jose,Griffin,Male,2023-03-11,Milwaukie
11686,325,Luke,Edwards,Male,2023-03-08,Glendale
11687,331,Cody,Torres,Male,2023-04-12,La Jolla
11688,638,Victoria,Morris,Female,2021-10-02,Sedro Woolley
11689,614,Ian,Diaz,Male,2023-08-26,Edmonds
11690,632,Caroline,Butler,Female,2021-10-25,Port Orchard
11691,329,Kaitlyn,Wilson,Female,2023-02-08,Imperial Beach
11692,301,Caleb,Gonzales,Male,2023-07-07,Burbank
11693,50,Hailey,Diaz,Female,2023-01-28,Haney
11694,310,Jonathon,Ortega,Male,2023-04-11,Colma
11695,300,Logan,Campbell,Male,2023-04-09,Beverly Hills
11696,642,Mackenzie,Campbell,Female,2021-10-01,Tacoma
11697,348,Eduardo,Lee,Male,2023-08-07,Oakland
11698,53,Jackson,Wright,Male,2023-03-31,Metchosin
11699,644,Chase,Peterson,Male,2023-05-29,Walla Walla
11700,385,Xavier,Richardson,Male,2023-02-02,Woodland Hills
11701,347,David,Hayes,Male,2023-04-24,Novato
11702,302,Jenny,Zhou,Female,2023-05-17,Burlingame
11703,331,Kaylee,Baker,Female,2023-02-13,La Jolla
11704,368,Evan,Hernandez,Male,2023-07-07,Santa Cruz
11705,385,Brooke,Richardson,Female,2021-10-28,Woodland Hills
11706,302,Blake,Perez,Male,2023-03-08,Burlingame
11707,385,Natalie,Cook,Female,2021-10-10,Woodland Hills
11708,336,Elizabeth,Weisman,Female,2021-10-25,Lincoln Acres
11709,69,Hailey,Collins,Female,2023-03-11,Victoria
11710,331,Zoe,Ramirez,Female,2023-11-23,La Jolla
11711,54,Daniel,Davis,Male,2023-02-07,N. Vancouver
11712,50,Shelby,Rogers,Female,2023-02-04,Haney
11713,623,Kyle,Zhang,Male,2023-07-07,Kirkland
11714,359,Alexandria,Long,Female,2023-02-18,San Diego
11715,361,Chloe,Robinson,Female,2023-12-26,San Gabriel
11716,314,Evan,Kelly,Male,2023-05-31,Daly City
11717,539,Marcus,Jones,Male,2023-05-25,Corvallis
11718,546,Sarah,Jones,Female,2023-03-06,Oregon City
11719,49,Blake,Green,Male,2023-04-26,Cliffside
11720,359,Morgan,Morris,Female,2023-05-17,San Diego
11721,336,Jennifer,Alexander,Female,2023-06-15,Lincoln Acres
11722,609,Julian,Hughes,Male,2023-07-30,Bellingham
11723,64,Luke,Coleman,Male,2023-01-31,Shawnee
11724,65,Jason,Carter,Male,2023-02-05,Shawnee
11725,612,Jose,Li,Male,2023-04-01,Burien
11726,612,Micah,Liang,Male,2023-10-10,Burien
11727,343,Benjamin,Taylor,Male,2021-10-12,National City
11728,553,Logan,White,Male,2023-06-11,Woodburn
11729,623,Caleb,Campbell,Male,2023-07-27,Kirkland
11730,634,Emma,Torres,Female,2023-05-11,Redmond
11731,302,Tanya,Gill,Female,2023-03-16,Burlingame
11732,525,Erick,Sanchez,Male,2023-06-09,Cincinnati
11733,311,Kristi,Schmidt,Female,2024-01-01,Concord
11734,312,Omar,Chen,Male,2023-06-21,Coronado
11735,626,Sydney,Gray,Female,2023-02-24,Lynnwood
11736,322,Sebastian,Sanchez,Male,2023-10-17,Fremont
11737,355,Megan,Martin,Female,2023-02-14,Redwood City
11738,59,Elijah,Alexander,Male,2023-02-02,Oak Bay
11739,65,Aaron,King,Male,2023-01-13,Shawnee
11740,68,Jan,Hall,Female,2023-03-07,Vancouver
11741,307,Tamara,Chander,Female,2021-10-15,Chula Vista
11742,355,Edward,Lewis,Male,2021-10-03,Redwood City
11743,372,Chase,Kelly,Male,2021-10-25,Spring Valley
11744,372,Stephanie,Campbell,Female,2023-04-13,Spring Valley
11745,644,Allison,Gonzalez,Female,2021-10-10,Walla Walla
11746,642,Seth,Brooks,Male,2023-01-28,Tacoma
11747,614,Destiny,Davis,Female,2023-08-07,Edmonds
11748,69,Blake,Hill,Male,2023-06-07,Victoria
11749,2,Eduardo,Jackson,Male,2023-04-08,Coffs Harbour
11750,10,Latoya,She,Female,2021-07-14,Newcastle
11751,36,Victoria,Gonzales,Female,2021-07-08,Melton
11752,4,Lauren,Bryant,Female,2023-02-27,Goulburn
11753,2,Felicia,Ortega,Female,2023-04-19,Coffs Harbour
11754,7,Janet,Ortega,Female,2021-07-16,Malabar
11755,25,Willie,Pal,Male,2023-05-31,Hervey Bay
11756,17,Linda,Ortega,Female,2021-07-28,St. Leonards
11757,33,Vincent,Cai,Male,2023-02-23,Cranbourne
11758,3,Colin,Yuan,Male,2023-03-30,Darlinghurst
11759,28,Dawn,Nath,Female,2021-07-10,Cloverdale
11760,29,Melody,Moreno,Female,2023-03-31,Findon
11761,31,Edgar,Mehta,Male,2021-08-05,Hobart
11762,19,Randall,Gomez,Male,2021-08-07,Wollongong
11763,16,Ross,Fernandez,Male,2023-01-30,Springwood
11764,10,Jessie,Ramos,Female,2021-09-09,Newcastle
11765,11,Marc,Torres,Male,2021-09-12,North Ryde
11766,38,Candace,Raman,Female,2021-09-19,South Melbourne
11767,24,Meagan,Madan,Female,2021-09-17,Hawthorne
11768,30,Clayton,Nara,Male,2021-09-03,Perth
11769,55,Haley,Hernandez,Female,2023-04-28,Newton
11770,607,Peter,Nara,Male,2023-08-08,Ballard
11771,627,Isaac,Rivera,Male,2023-03-31,Marysville
11772,642,Cameron,Moore,Male,2021-10-08,Tacoma
11773,316,Gavin,Diaz,Male,2021-10-23,El Cajon
11774,343,Emma,Sanchez,Female,2021-10-26,National City
11775,352,Sierra,Roberts,Female,2021-10-03,Palo Alto
11776,368,Seth,Mitchell,Male,2021-10-05,Santa Cruz
11777,302,Miranda,Long,Female,2021-10-14,Burlingame
11778,638,Haley,Henderson,Female,2021-10-27,Sedro Woolley
11779,553,Sarah,Jackson,Female,2021-10-17,Woodburn
11780,614,Jessica,Alexander,Female,2021-10-15,Edmonds
11781,314,Carlos,Gray,Male,2023-03-06,Daly City
11782,301,Barbara,Jai,Female,2023-08-02,Burbank
11783,359,Sara,Mitchell,Female,2023-03-23,San Diego
11784,53,Jose,Turner,Male,2023-04-12,Metchosin
11785,607,Theodore,Diaz,Male,2023-04-21,Ballard
11786,634,Ian,Murphy,Male,2023-12-29,Redmond
11787,301,Jerry,Nath,Male,2023-10-13,Burbank
11788,338,Destiny,James,Female,2023-05-09,Los Angeles
11789,343,Bailey,Phillips,Female,2023-03-07,National City
11790,307,Timothy,Gonzalez,Male,2023-03-11,Chula Vista
11791,641,Chase,Morgan,Male,2023-09-29,Spokane
11792,310,Alexia,Perry,Female,2023-05-03,Colma
11793,301,Xavier,Rogers,Male,2023-02-04,Burbank
11794,334,Lauren,Ross,Female,2023-11-28,Lakewood
11795,315,Nicole,Thomas,Female,2023-07-12,Downey
11796,315,Isabel,Jenkins,Female,2021-10-16,Downey
11797,348,Devin,Coleman,Male,2021-10-14,Oakland
11798,611,Brendan,Chande,Male,2021-10-15,Bremerton
11799,612,Jessie,Wang,Male,2021-10-10,Burien
11800,536,Jennifer,Baker,Female,2023-08-10,Beaverton
11801,536,Aaron,Sharma,Male,2023-12-12,Beaverton
11802,59,Madison,Taylor,Female,2023-02-25,Oak Bay
11803,631,Jan,Hernandez,Female,2023-07-29,Olympia
11804,634,Haley,Turner,Female,2023-05-29,Redmond
11805,300,Richard,Green,Male,2023-04-23,Beverly Hills
11806,302,Jennifer,Stewart,Female,2023-02-21,Burlingame
11807,343,Lucas,Baker,Male,2023-04-13,National City
11808,54,James,Parker,Male,2023-03-26,N. Vancouver
11809,300,Juan,Gray,Male,2021-10-21,Beverly Hills
11810,611,Antonio,Washington,Male,2021-10-20,Bremerton
11811,310,Abigail,Brooks,Female,2021-10-15,Colma
11812,644,Andrew,Rodriguez,Male,2021-10-03,Walla Walla
11813,552,Mary,Patterson,Female,2021-10-16,W. Linn
11814,542,Dalton,Morgan,Male,2023-06-23,Lake Oswego
11815,642,Hannah,Patterson,Female,2021-10-02,Tacoma
11816,300,Joe,Torres,Male,2021-10-02,Beverly Hills
11817,310,Morgan,Miller,Female,2021-10-13,Colma
11818,312,Daniel,Garcia,Male,2021-10-21,Coronado
11819,616,Jose,Lal,Male,2023-02-15,Everett
11820,69,Katelyn,Lopez,Female,2023-02-09,Victoria
11821,300,Austin,Johnson,Male,2023-07-30,Beverly Hills
11822,336,Rohinton,Wadia,Female,2023-05-20,Lincoln Acres
11823,53,Morgan,Turner,Female,2023-05-18,Metchosin
11824,55,Jill,Martin,Female,2023-03-18,Newton
11825,298,Aimee,She,Female,2021-10-16,Bellflower
11826,300,Jessie,Alonso,Female,2021-10-27,Beverly Hills
11827,55,Sara,Baker,Female,2023-02-20,Newton
11828,545,Katherine,Martinez,Female,2023-04-03,Milwaukie
11829,637,Sophia,Campbell,Female,2023-03-13,Seattle
11830,336,Taylor,Garcia,Female,2021-09-29,Lincoln Acres
11831,358,Christian,Ross,Male,2021-10-27,San Carlos
11832,644,Zoe,Murphy,Female,2023-02-18,Walla Walla
11833,59,Oscar,Price,Male,2023-06-12,Oak Bay
11834,339,Fernando,Flores,Male,2021-10-22,Mill Valley
11835,53,Elijah,Russell,Male,2023-01-10,Metchosin
11836,616,Garrett,Travers,Male,2023-03-24,Everett
11837,360,Haley,Alexander,Female,2021-10-13,San Francisco
11838,536,Justin,Rodriguez,Male,2023-05-31,Beaverton
11839,369,Tyler,Brown,Male,2021-10-26,Santa Monica
11840,336,Julian,Patterson,Male,2023-04-30,Lincoln Acres
11841,52,Sean,Nelson,Male,2023-05-20,Langley
11842,631,Justin,Wilson,Male,2023-05-12,Olympia
11843,536,Christy,Nara,Female,2023-02-07,Beaverton
11844,307,Michele,Alvarez,Female,2023-10-05,Chula Vista
11845,63,Natalie,Jones,Female,2023-02-13,Shawnee
11846,337,Savannah,Reed,Female,2023-04-28,Long Beach
11847,547,Cassidy,Diaz,Female,2023-06-28,Portland
11848,648,Joshua,Lewis,Male,2023-07-27,Yakima
11849,331,Faith,Reed,Female,2023-11-27,La Jolla
11850,347,Brooke,Ramirez,Female,2023-04-08,Novato
11851,311,Jada,Mitchell,Female,2023-06-16,Concord
11852,334,Kyle,Russell,Male,2023-07-10,Lakewood
11853,311,Grace,Jones,Female,2023-05-10,Concord
11854,383,Jason,Mitchell,Male,2021-10-25,West Covina
11855,302,Christian,Walker,Male,2023-04-27,Burlingame
11856,539,Seth,Hernandez,Male,2023-11-29,Corvallis
11857,614,Isabella,Young,Female,2023-10-06,Edmonds
11858,361,Jordan,Coleman,Male,2023-03-27,San Gabriel
11859,631,Blake,Garcia,Male,2023-04-22,Olympia
11860,343,Nicole,Walker,Female,2023-07-03,National City
11861,71,Katherine,Carter,Female,2023-05-14,Westminster
11862,616,Olivia,Peterson,Female,2023-05-16,Everett
11863,638,Jessica,Wood,Female,2023-09-03,Sedro Woolley
11864,642,Elizabeth,Thompson,Female,2023-03-01,Tacoma
11865,343,Chloe,Rivera,Female,2023-02-17,National City
11866,325,Lucas,Scott,Male,2023-02-18,Glendale
11867,343,Nathaniel,James,Male,2023-06-04,National City
11868,68,Jessica,Peterson,Female,2023-02-02,Vancouver
11869,71,Kaitlyn,Adams,Female,2023-03-20,Westminster
11870,612,Jillian,Garcia,Female,2023-07-20,Burien
11871,626,Dalton,Bennett,Male,2023-02-23,Lynnwood
11872,325,Faith,Patterson,Female,2021-10-21,Glendale
11873,372,Ryan,Zhang,Male,2021-10-07,Spring Valley
11874,385,Adrian,Bell,Male,2023-07-19,Woodland Hills
11875,51,Jonathan,Brown,Male,2023-04-20,Langford
11876,348,Madison,White,Female,2023-06-19,Oakland
11877,345,Alexis,Diaz,Female,2023-10-05,Newport Beach
